"country","year","variable","value_type","downstream_use","value_old","value_new","ratio_new_old","pct_diff","abs_pct_diff","status","change_magnitude","extract_status_old","extract_status_new","source_file_old","source_file_new","sheet_old","sheet_new","cell_range_old","cell_range_new","excel_row_old","excel_row_new","excel_col_old","excel_col_new","role_old","role_new","matched_code_old","matched_code_new","code_long_old","code_long_new"
"MEX",2021,"GG_r_D43_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"G","G","GG_r","GG_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2021,"GG_r_D44_cei","primitive","current_extractor",757.842,757.842,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"G","G","GG_r","GG_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2021,"NFC_B5g_cei","primitive","snacompare;uprofits",3813745.232,3813745.232,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"C","C","NFC_r","NFC_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2021,"NFC_r_D4_cei","primitive","uprofits",869646.8,869646.8,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"C","C","NFC_r","NFC_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2021,"NFC_r_D41_cei","primitive","current_extractor",781370.426,781370.426,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"C","C","NFC_r","NFC_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2021,"NFC_r_D42_cei","primitive","current_extractor",6.3,6.3,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"C","C","NFC_r","NFC_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
"MEX",2021,"NFC_r_D43_cei","primitive","current_extractor",84551.824,84551.824,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"C","C","NFC_r","NFC_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2021,"NFC_r_D44_cei","primitive","current_extractor",3718.25,3718.25,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"C","C","NFC_r","NFC_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2021,"ratio_d43_d4","derived_ratio","cei_ratio_figures",0,0,,,,"unchanged_zero","unchanged_zero","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2021,"ratio_d43d44","derived_ratio","cei_ratio_figures",0.101493284813725,0.101493284813725,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2021,"ratio_d44_b5g","derived_ratio","cei_ratio_figures",0.02351353473127,0.02351353473127,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2021,"ratio_d44_d4","derived_ratio","cei_ratio_figures",0.101493284813725,0.101493284813725,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2021,"ratio_d75_b5g","derived_ratio","cei_ratio_figures",0.136450105375252,0.136450105375252,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2021,"ratio_d75_d7","derived_ratio","cei_ratio_figures",0.955838574770135,0.955838574770135,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2021,"ROW_r_D4_cei","primitive","uprofits",148589.964,148589.964,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"N","N","ROW_r","ROW_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2021,"ROW_r_D41_cei","primitive","current_extractor",28478.499,28478.499,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"N","N","ROW_r","ROW_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2021,"ROW_r_D42_cei","primitive","current_extractor",35559.641,35559.641,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"N","N","ROW_r","ROW_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
"MEX",2021,"ROW_r_D43_cei","primitive","current_extractor",84551.824,84551.824,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"N","N","ROW_r","ROW_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2021,"ROW_r_D44_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"N","N","ROW_r","ROW_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2021,"TOT_B5g_cei","primitive","snacompare;uprofits",26000359.394,26000359.394,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"S","S","TOT_r","TOT_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2021,"TOT_r_D4_cei","primitive","uprofits",8203896.309,8203896.309,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"S","S","TOT_r","TOT_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2021,"TOT_r_D41_cei","primitive","current_extractor",3051817.386,3051817.386,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"S","S","TOT_r","TOT_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2021,"TOT_r_D42_cei","primitive","current_extractor",3890901.542,3890901.542,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"S","S","TOT_r","TOT_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
"MEX",2021,"TOT_r_D43_cei","primitive","current_extractor",346532.097,346532.097,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"S","S","TOT_r","TOT_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2021,"TOT_r_D44_cei","primitive","current_extractor",477335.851,477335.851,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"S","S","TOT_r","TOT_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2022,"B2g_cei","primitive","snacompare",1924516.868,1924516.868,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",68,68,"I","I","households_r","households_r","B.2B","B.2B","B.2b - Excedente bruto de operación","B.2b - Excedente bruto de operación"
"MEX",2022,"B3g_cei","primitive","snacompare",6699636.703,6777424.156,1.0116106971838,1.16106971837993,1.16106971837993,"changed","substantive_ge_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",69,69,"I","I","households_r","households_r","B.3B","B.3B","B.3b - Ingreso mixto bruto","B.3b - Ingreso mixto bruto"
"MEX",2022,"B5g_cei","primitive","snacompare",20763993.746,20865395.657,1.00488354563387,0.488354563387094,0.488354563387094,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"I","I","households_r","households_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2022,"D1_cei","primitive","snacompare",8184653.089,8194486.227,1.00120141170225,0.12014117022523,0.12014117022523,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",72,72,"I","I","households_r","households_r","D.1","D.1","D.1 - Remuneración de los asalariados","D.1 - Remuneración de los asalariados"
"MEX",2022,"D11_cei","primitive","current_extractor",6887257.105,6885857.413,0.99979677076394,-0.020322923606042,0.020322923606042,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",73,73,"I","I","households_r","households_r","D.11","D.11","D.11 - Sueldos y salarios","D.11 - Sueldos y salarios"
"MEX",2022,"D4_cei","primitive","snacompare;cei_ratio_figures",4258638.293,4272953.864,1.00336153718984,0.3361537189841,0.3361537189841,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"I","I","households_r","households_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2022,"D43_cei","primitive","cei_ratio_figures",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"H","H","households_u","households_u","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2022,"D44_cei","primitive","cei_ratio_figures",-139692.327,-139695.076,1.00001967896204,0.00196789620379167,0.00196789620379167,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"I","I","households_r","households_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2022,"D5_cei","primitive","snacompare",1225235.694,1225384.955,1.00012182227528,0.0121822275282346,0.0121822275282346,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",115,115,"H","H","households_u","households_u","D.5","D.5","D.5 - Impuestos corrientes sobre el ingreso, la riqueza, etc.","D.5 - Impuestos corrientes sobre el ingreso, la riqueza, etc."
"MEX",2022,"D61_cei","primitive","snacompare",1108467.27,1119700.1,1.01013365960729,1.01336596072883,1.01336596072883,"changed","substantive_ge_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",118,118,"H","H","households_u","households_u","D.61","D.61","D.61 - Contribuciones sociales netas","D.61 - Contribuciones sociales netas"
"MEX",2022,"D62_cei","primitive","snacompare",1493557.114,1507700.632,1.00946968674142,0.946968674142035,0.946968674142035,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",132,132,"I","I","households_r","households_r","D.62","D.62","D.62 - Prestaciones sociales distintas a las prestaciones sociales en especie","D.62 - Prestaciones sociales distintas a las prestaciones sociales en especie"
"MEX",2022,"D7_cei","primitive","cei_ratio_figures",2626788.466,2615403.838,0.995665951732559,-0.433404826744055,0.433404826744055,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",140,140,"I","I","households_r","households_r","D.7","D.7","D.7 - Otras transferencias corrientes","D.7 - Otras transferencias corrientes"
"MEX",2022,"D75_cei","primitive","cei_ratio_figures",2497818.067,2486446.182,0.995447272501452,-0.455272749854752,0.455272749854752,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",149,149,"I","I","households_r","households_r","D.75","D.75","D.75 - Transferencias corrientes diversas","D.75 - Transferencias corrientes diversas"
